73731436,F830205C13Rik*,sagittal
71892310,6130401L20Rik,sagittal
68191378,Nusap1,sagittal
671240,Rnaseh1,sagittal
73497792,Zfp607,sagittal
69116484,Csl,sagittal
74076240,Micall1,sagittal
73929873,Zfp365,coronal
74822597,Gm4746,sagittal
69134673,Mynn,sagittal
71495968,Bfsp2,sagittal
73716722,I0C0021L08Rik*,sagittal
77932801,Tnfrsf25,sagittal
70195102,Zfp106,sagittal
70787561,Zfp141,sagittal
73514737,Loxhd1,sagittal
79632288,Mbp,sagittal
513478,Tmed9,sagittal
67815941,Tmem203,sagittal
71668371,Ctr9,sagittal
69873845,Slc1a6,sagittal
75496400,Calb2,sagittal
72103841,Col4a6,coronal
104602,Tnfrsf25,sagittal
71325390,Rab8a,sagittal
71763700,4930538K18Rik,sagittal
69442383,Ispd,sagittal
71668560,Gm667,sagittal
77910779,Ssbp1,sagittal
73592536,Fxyd7,coronal
68191372,Anxa1,sagittal
68499410,Sult1b1,sagittal
68342234,Dera,sagittal
72182973,Depdc5,sagittal
71016573,Lifr,coronal
69289363,Mkl2,sagittal
71283674,B3gat3,sagittal
69735359,Il13,sagittal
74819497,Dbnl,coronal
70598379,Hddc3,sagittal
71213292,Onecut1,sagittal
69013308,Bat2,sagittal
323397,Pdha1,coronal
69783041,Cdk14,sagittal
72283486,5730559C18Rik,sagittal
73949686,1810013L24Rik,sagittal
1468,AI606473,coronal
69114980,Anubl1,sagittal
1506,Kif15,coronal
70786731,B020004J07Rik,sagittal
70565413,Vegfa,sagittal
69080484,Heatr5b,sagittal
71020845,Mst1r,sagittal
641545,Elac1,sagittal
72006002,4933411G11Rik,sagittal
77280341,F3,coronal
631713,Emg1,sagittal
73811597,Mafg,sagittal
927,Satb1,coronal
72108823,Cacng8,coronal
69257672,Gpr97,sagittal
70566005,Tstd1,sagittal
73834337,D130047A11Rik*,sagittal
68797995,Tpp2,sagittal
77280335,Arpc1a,coronal
74427118,D230040P08Rik*,sagittal
73584837,Klhl2,sagittal
71496504,Ppfia2,sagittal
71381121,Tcfl5,sagittal
77454616,Aqp8,sagittal
70305245,Fam163a,sagittal
68798531,Rps4y2,sagittal
70305444,9130024F11Rik,sagittal
71250311,AI450948,coronal
671229,Dhcr24,sagittal
69288704,Bcl6b,sagittal
69671762,E130309D02Rik,sagittal
77798987,Capn2,sagittal
71991744,2310010M20Rik,sagittal
69626991,Dnase1l2,sagittal
72283426,4930432K09Rik,sagittal
68546560,Pik3r1,sagittal
70918946,Dbc1,sagittal
69816518,Crebbp,sagittal
70218902,5430401F13Rik,sagittal
68666565,Chpt1,sagittal
74743303,Ptprk,coronal
939,Sema3c,coronal
79749559,Cebpa,sagittal
68522362,Foxn3,sagittal
71723930,Farsa,sagittal
74990519,Actr10,sagittal
69012932,Nat14,sagittal
841,Prkcz,coronal
74819234,Cxcl13,coronal
69980148,Tacstd2,sagittal
73496923,Kcnk7,sagittal
69015422,Lbh,sagittal
74562284,Rptor,sagittal
69526868,Arl10,sagittal
67764913,Actr8,sagittal
69514452,Ppm1k,sagittal
79591571,Magel2,coronal
70723002,LOC433198,sagittal
69817829,Rab36,sagittal
631707,Aplf,sagittal
70793851,LOC434300,sagittal
71836806,Id2,coronal
71670688,Prkg2,coronal
70723656,2310002J15Rik,sagittal
70200902,1200007C13Rik,sagittal
68443513,Seh1l,sagittal
68443387,Srpx2,sagittal
68444958,Lrrc61,sagittal
70784708,Nat3,sagittal
75551459,Grik5,coronal
74581420,Scai,coronal
69837428,Gtdc1,sagittal
69288512,Ankrd57,sagittal
69169493,Zfp275,sagittal
73,Adcy2,coronal
69527746,Nfkbid,sagittal
69873600,Sez6l,sagittal
68162237,Whsc2,sagittal
100055064,Pvalb,sagittal
186,Calm3,sagittal
69816721,Ptma,sagittal
67792198,Ercc8,sagittal
68191168,Cml2,sagittal
69980370,Timm10,sagittal
69013654,Mtmr12,sagittal
70228585,Dnahc6,sagittal
70305120,6530439I21,sagittal
76081906,Rdh9,sagittal
2624,Slc6a4,sagittal
71325468,Six2,sagittal
69838622,Stap1,sagittal
73606561,Tbx22,sagittal
73992920,Opcml,coronal
68545465,Pla2g2e,sagittal
73423708,Ybx2,sagittal
68080702,Aldh18a1,sagittal
70920081,March5,sagittal
81671340,Gabrb1,sagittal
71378676,3010033K07Rik,sagittal
67810540,Mef2d,coronal
69859866,Grm8,sagittal
75863296,Paox,sagittal
77924458,Hes3,sagittal
70230813,AF085738,sagittal
67792195,Eno4,sagittal
69873427,Scd3,sagittal
413788,Tm9sf3,sagittal
74357598,Stac2,sagittal
69256640,F2rl3,sagittal
74076072,Gm10635,sagittal
976,Slc5a3,coronal
81599650,Shisa5,sagittal
68910969,Snx17,sagittal
69015679,Slc2a2,sagittal
68203445,Gtf2f1,sagittal
70231011,Arhgef9,sagittal
1176,Cnp,sagittal
69407182,Zfp609,sagittal
70919675,Rpl7l1,sagittal
70596143,Itgad,sagittal
70303749,1700003E16Rik,sagittal
74431077,BC049265,sagittal
69353215,Bbs10,sagittal
70194570,Ulk2,sagittal
69736124,Lif,sagittal
70595865,LOC329248,sagittal
71020779,Mrc2,sagittal
69261410,Stxbp4,sagittal
71920494,Pgm5,sagittal
71670701,Trappc1,coronal
686198,Nab1,sagittal
75081208,Dhrs7,coronal
68797954,Ank,sagittal
75931617,Cpb2,sagittal
70545925,Gemin7,sagittal
71608198,Ugt8a,sagittal
513243,Tnpo2,sagittal
70785218,Unc13a,sagittal
68341549,Pdc,sagittal
61002,Limk2,coronal
75077171,Polk,coronal
71213647,Dcaf7,sagittal
79556626,Runx2,coronal
77464988,Mcm7,sagittal
75042254,Glg1,coronal
68637688,Polr3c,sagittal
71735833,S100a13,sagittal
69237023,Ccr4,sagittal
68667697,Oas1d,sagittal
68193041,Rpa1,sagittal
69080050,Smyd2,sagittal
75042243,Fam196a,coronal
70717377,Nipal4,sagittal
564637,Ddx41,sagittal
72081810,Dyrk2,sagittal
68301317,Hsd3b5,sagittal
69059865,Stt3a,sagittal
69261415,Vps25,sagittal
71380538,Iglon5,sagittal
70295643,Gm132,sagittal
69169648,Lrrk1,sagittal
70542899,2610109H07Rik,sagittal
70300330,Mgat5,sagittal
70302854,Ttc18,sagittal
69015260,Krt20,sagittal
71919379,1700012B15Rik,sagittal
74300699,A930012M21Rik,sagittal
393255,Ubxn2a,sagittal
69608076,Cryba1,sagittal
74800882,Sorcs1,coronal
70565993,Npbwr1,sagittal
68845209,2310003C23Rik,sagittal
74359574,Pik3r1,sagittal
68191396,Tacc2,sagittal
68522344,Ccdc53,sagittal
71763667,Zfp62,sagittal
73573283,Txlna,sagittal
69835583,Stk32a,sagittal
75749421,Nudt14,sagittal
73513326,Nkain2,sagittal
71610896,Sertad1,sagittal
70295876,Gm561,sagittal
74736195,LOC432942,sagittal
72283474,Nhedc1,sagittal
69134262,Gusb,sagittal
69257319,Ghsr,sagittal
68341495,Ahcy,sagittal
71670720,A430107P09Rik,coronal
68441568,Tdrd7,sagittal
69514416,A930009E05Rik,sagittal
69080008,Rab15,sagittal
72283342,Fam65c,sagittal
69012861,Fkbpl,sagittal
69290567,Taf3,sagittal
68924691,Kif23,sagittal
71148184,Mm.145671,sagittal
74277400,Olfr985,sagittal
69549612,Btbd7,sagittal
68301939,Hnrnpd,sagittal
69258029,Kcnh8,sagittal
71213256,Acta2,sagittal
74641312,Ak4,coronal
74720681,Olfr1277,sagittal
70723211,LOC433394,sagittal
71211740,Dscaml1,sagittal
70795497,2210016F16Rik,sagittal
71064290,Il16,coronal
79904316,Dyrk1a,sagittal
70436747,Chrnb3,coronal
69527896,B3galt1,sagittal
71809265,A530006G24Rik,sagittal
69735341,Il12a,sagittal
68301419,Gsta3,sagittal
70303672,Zfp597,sagittal
70593326,Notch1,sagittal
75934510,1700027J07Rik,sagittal
70218878,D030074E01Rik,sagittal
513230,Prss30,sagittal
67792192,Zmynd11,sagittal
68744701,Pcgf1,sagittal
71212386,mCG145979,sagittal
75457591,Pvalb,sagittal
70787143,LOC433948,sagittal
69783029,Pfdn4,sagittal
70238639,D19Ertd386e,sagittal
69201606,Itpr1,sagittal
176782,C030048B08Rik,sagittal
69443535,5830403M04Rik,sagittal
1315,Shroom1,coronal
71152384,Mm.208428,sagittal
74265189,4930588J15Rik,sagittal
2295,Hmga1,coronal
79544790,Fcgrt,sagittal
1847,Slc39a14,sagittal
73635774,Lypd6b,coronal
70201504,Ttll13,sagittal
70523825,Man2a2,sagittal
2354,Kif5b,sagittal
70793857,LOC434302,sagittal
73573163,Aimp1,sagittal
70596233,Gm10103,sagittal
73584759,Ctdsp1,sagittal
75079800,Thbd,coronal
70218450,4930599N23Rik,sagittal
69095952,Slc25a30,sagittal
69672252,F9,sagittal
70528647,Pcif1,sagittal
71281794,Sprn,sagittal
72081689,1700061J05Rik,sagittal
71493002,Mapk1ip1,sagittal
68301861,Oas1b,sagittal
74638863,Fam83c,sagittal
74578278,Gm1566,sagittal
2117,Cpt1c,coronal
68745108,Hook1,sagittal
68301096,Mfng,sagittal
75694266,Lonrf3,sagittal
768,Pcbp3,coronal
69549658,Rbm28,sagittal
73748821,F630008L08Rik*,sagittal
70919471,Gria2,sagittal
68844594,Ttpal,sagittal
75042252,Acot13,coronal
73748650,Ift140,sagittal
71210822,Prss3,sagittal
78153167,Oxtr,sagittal
68203476,Sfpi1,sagittal
77371825,Ptprz1,coronal
69116811,Usp50,sagittal
69095962,Osbp,sagittal
71496510,Prr15,sagittal
1274,Rasgrf1,coronal
78534550,Slco1b2,sagittal
73817433,Map2k6,coronal
70596101,LOC381739,sagittal
72119628,Adra1d,coronal
73512201,Rnd2,coronal
1602,Bcl7b,sagittal
69105164,Mrps7,sagittal
75931612,Catsper3,sagittal
79544840,Eef1a2,sagittal
73606464,Vmn2r7,sagittal
69013116,Trmt61a,sagittal
69527018,Atrx,sagittal
68321964,Lmna,sagittal
81599670,Tmem68,sagittal
70920063,Eif4g1,sagittal
74578317,Cntn5,sagittal
537,Grm1,coronal
1158,Atp5o,coronal
71991684,Gip,sagittal
74581440,Ostn,coronal
74581307,Zfp558-ps,sagittal
68637772,Zfyve19,sagittal
69352896,Psd,sagittal
70542956,Tet2,sagittal
75233725,Cxcl1,sagittal
72472804,Galnt14,coronal
70743844,Cpne2,coronal
413775,Prr14,sagittal
68301383,Proc,sagittal
73834523,9930038K12Rik,sagittal
74511739,Ghsr,coronal
69626861,Dguok,sagittal
70542954,Xkr6,sagittal
2368,Lat,sagittal
68441520,Eef1g,sagittal
68798813,Tmem85,sagittal
73497217,Taar4,sagittal
68203449,Rin1,sagittal
70813924,Kctd9,coronal
68523348,2900010M23Rik,sagittal
69202723,2510009E07Rik,sagittal
81790682,Hoxc11,sagittal
69751992,Map2k6,sagittal
69117032,2610029G23Rik,sagittal
176776,Chchd3,sagittal
68196950,Zc3h7a,sagittal
68444952,Tmem87a,sagittal
69262343,Dnajc4,sagittal
68667748,Cd200r1,sagittal
70595738,LOC245498,sagittal
71281898,LOC210619,sagittal
70919549,Skp2,sagittal
69174040,Ccdc124,sagittal
68301682,Rhbdd2,sagittal
69012855,Eif4e2,sagittal
71280766,Arhgap31,sagittal
70565165,Rassf6,sagittal
78534542,Abca13,sagittal
70300061,Zfp488,sagittal
77869840,Acan,coronal
73615561,Gng13,coronal
74357791,Cyfip2,sagittal
865,Ptprm,sagittal
77924420,Gm1715,sagittal
74750043,Zkscan16,coronal
74357646,Capzb,sagittal
641546,Acot9,sagittal
70610378,3830431G21Rik,sagittal
75259441,Mrps28,coronal
1375,Samd3,coronal
532675,Atp2a1,sagittal
75826638,Ormdl1,sagittal
68300890,Tax1bp1,sagittal
73834367,Fbxl7,sagittal
71378655,Wfdc15a,sagittal
72182965,Slc25a41,sagittal
71488852,Tbx21,sagittal
71789843,Mpp7,sagittal
70218115,4930407I10Rik,sagittal
631715,Nutf2,sagittal
70919740,Clgn,sagittal
71495179,Aanat,sagittal
70194564,Ugt1a6a,sagittal
67870479,Prkcsh,coronal
69529358,Bmp3,sagittal
69352750,Limd2,sagittal
70200890,Lrrn4cl,sagittal
71809325,Mettl4,sagittal
1259,Pde4d,coronal
69289757,Prdm5,sagittal
76003336,Butr1,sagittal
73617660,Trim75,sagittal
77455008,Neurod4,sagittal
73423759,AY074887,sagittal
69608941,Ccdc39,sagittal
69817420,Psmc6,sagittal
69133641,Pde6b,sagittal
73514731,Lims1,sagittal
73497732,1810012P15Rik,sagittal
73992708,Satb2,coronal
68795450,Rad9b,sagittal
513000,Srpk1,sagittal
69201558,Kcnj9,sagittal
1002,Sst,sagittal
72182996,Osr2,sagittal
70918820,Cstf1,sagittal
71022633,Lrp3,sagittal
71022355,LOC434456,sagittal
69352890,Tmem57,sagittal
70194672,Usp8,sagittal
77791978,Elfn1,sagittal
638717,Acsl6,sagittal
68920767,Kcmf1,sagittal
68798465,Pole2,sagittal
71656694,Socs5,sagittal
70723050,LOC433280,sagittal
2508,Ptn,sagittal
69854151,2210411K11Rik,sagittal
68638089,Tmprss6,sagittal
70539170,Itfg2,sagittal
74658130,Cs,coronal
587433,Nkd2,sagittal
79903764,Efnb2,sagittal
67765719,Brix1,sagittal
67936206,Mfap5,coronal
75081396,Plcl1,coronal
71020431,Gpc3,coronal
70528641,Ercc4,sagittal
70302896,Ugt1a7c,sagittal
70436730,Anxa4,coronal
69817691,Ptpn23,sagittal
69445361,Zfp407,sagittal
77414897,Vcam1,coronal
68341436,Sectm1b,sagittal
15,1810074P20Rik,sagittal
77454743,Rfx1,sagittal
70203688,Opcml,sagittal
354,Drd1a,sagittal
77924514,Lhx3,sagittal
777,Pcsk1n,coronal
638703,Adat1,sagittal
70946238,C030025P15Rik,sagittal
69540254,Ccno,sagittal
74357839,1700019A02Rik,sagittal
67764933,Clip2,sagittal
68798513,Rbm12b,sagittal
73818829,Nlrp2,sagittal
70812948,Zfp36l2,sagittal
1325,Vps18,coronal
1185,Ctps,coronal
70611072,LOC432590,sagittal
293466,Cdc27,coronal
75043641,LOC545466,sagittal
71212211,Psd3,sagittal
69447942,A230057D06Rik,sagittal
1518,Pla2g12a,coronal
71022840,Myef2,sagittal
72081558,Asb13,coronal
75457488,Calb1,sagittal
1592,1200016E24Rik,sagittal
71763528,Nrbp1,sagittal
71493765,5730446D14Rik,sagittal
68301766,Med7,sagittal
79544836,Runx2,sagittal
75931583,Serpinb13,sagittal
75990430,Rhbdl2,sagittal
74720940,Olfr270,sagittal
71574383,Akap13,sagittal
69014937,Ubr5,sagittal
74724127,Olfr479,sagittal
72471816,Pdp1,sagittal
80473469,Thrsp,sagittal
69080042,BC003266,sagittal
69530810,Phlpp2,sagittal
449,Fgfr3,sagittal
69782957,Pdpk1,sagittal
77454633,Nr0b2,sagittal
68797942,Tek,sagittal
70300186,Gm427,sagittal
75146004,Pip4k2a,coronal
2207,Fbrs,coronal
1678,Ankrd54,sagittal
69816356,Pnliprp1,sagittal
73497699,1700015F17Rik,sagittal
69095975,Klhl18,sagittal
68563037,Trafd1,sagittal
1748,Homer1,coronal
69735198,Icam5,sagittal
70300535,Nhlrc2,sagittal
69838317,Ubtd2,sagittal
1603,Cdkn2d,coronal
70546311,Gatad1,sagittal
73817930,Gyg,coronal
71147948,Mm.118842,sagittal
69236754,A530099J19Rik,sagittal
69169899,Ankrd23,sagittal
69236903,Cacna1f,sagittal
75457491,Calb1,sagittal
74735015,Olfr981,sagittal
74881365,D11Ertd759e,coronal
77904919,Fam96a,sagittal
556985,Armc1,sagittal
73818802,Notch4,sagittal
70300989,Rad51c,sagittal
71495867,B230206H07Rik,sagittal
68157409,Cog8,sagittal
69169409,Ints4,sagittal
74277422,Pcdhga9,sagittal
69735514,Ipp,sagittal
70277949,Hist1h2ac,sagittal
75043138,5330421K23Rik*,coronal
583872,Noc2l,sagittal
71209886,Zdhhc14,sagittal
512986,Pik3r2,sagittal
69528052,Bad,sagittal
69028282,Nipal3,sagittal
74277715,Gm5533,sagittal
73731475,F830001M15Rik*,sagittal
74724680,Gpr4,coronal
70609151,1700029F09Rik,sagittal
74359479,Rnf169,sagittal
70919250,Cald1,sagittal
68148739,Bat1a,sagittal
69816727,Ptprj,sagittal
71610898,Tmem192,sagittal
293903,Usp11,sagittal
70813155,Samd8,sagittal
2563,Sfrp1,coronal
1760,Kcnip1,coronal
1585,Grin1,coronal
75496150,Gad1,sagittal
74056108,Cml1,sagittal
71456127,LOC433944,sagittal
74047776,Itpr3,coronal
69783262,Pkp3,sagittal
70227784,4930412C18Rik,sagittal
68633404,Snrpb2,sagittal
70634407,Gadd45g,coronal
69353657,Tex13a,sagittal
760,Olfm1,coronal
73931630,D8Ertd82e,coronal
77414123,Tm2d3,coronal
76003619,Arhgef16,sagittal
513494,Ttc35,sagittal
74273118,Elovl5,coronal
71487058,C1qb,sagittal
74357621,Srr,sagittal
74578206,Kcnma1,sagittal
67792199,Ctage5,sagittal
73424017,Eif2ak2,sagittal
69526934,Atp10a,sagittal
68638101,Aars,sagittal
69526910,Asah2,sagittal
71147888,Boc,sagittal
68911007,Figf,sagittal
632496,Bik,sagittal
72104185,Adssl1,coronal
71808448,A330044P14Rik,sagittal
69114441,4930503B20Rik,sagittal
77464984,Itgb2,sagittal
74514339,LOC230602,sagittal
71281313,Prss27,sagittal
70300270,Malt1,sagittal
69549643,Igfbp5,sagittal
80514000,Pstpip2,sagittal
68203502,Lgtn,sagittal
73870563,5730437O09Rik*,sagittal
69817898,Rad21,sagittal
69015410,H2-Bl,sagittal
77869794,Foxa1,coronal
73497147,Foxk1,sagittal
74047902,St6galnac6,coronal
633304,Plekhj1,sagittal
2553,Clec11a,coronal
70634224,Fam134b,coronal
68193007,Dlg4,sagittal
75197630,Fam110c,sagittal
68845592,4932438A13Rik,sagittal
73573157,Scn2b,sagittal
79536461,Icam1,sagittal
75774107,Slc35b4,coronal
69835562,Ppp2r1b,sagittal
69873343,Rufy2,sagittal
69443256,4933437F05Rik,sagittal
45841,6530401D17Rik,coronal
69262344,Ssna1,sagittal
71232592,Ankrd46,sagittal
68203443,Slc29a4,sagittal
71723985,Matn2,sagittal
69514738,Adam10,sagittal
69443268,5031434O11Rik,sagittal
69549650,Timp3,sagittal
77924436,Zscan4c,sagittal
74427089,Bola2,sagittal
71210424,6430710M23Rik,sagittal
77465042,Rps23,sagittal
2095,Chrm3,coronal
69838742,Adamtsl4,sagittal
70300469,Ociad2,sagittal
69236867,Bdkrb1,sagittal
73906430,D730006F09Rik*,sagittal
76135528,Wbscr27,sagittal
75988547,Igfn1,coronal
76135504,Osbpl11,sagittal
69134589,Nck1,sagittal
74265303,5430417C01Rik,sagittal
72472397,Alg10b,sagittal
737,Nrgn,sagittal
71232693,Flt3,sagittal
69444771,Ccdc90a,sagittal
67815970,Npl,sagittal
545090,Dctn2,sagittal
74988549,Gm2a,coronal
68498992,Adam8,sagittal
68076546,2900092E17Rik,sagittal
75990672,Trak2,sagittal
75080151,Sema6c,coronal
71489814,Awat1,sagittal
71992073,Irs2,sagittal
69837129,Mtbp,sagittal
68523156,1500032L24Rik,sagittal
68861803,Prune,sagittal
69443511,Dcp2,sagittal
71212072,Rbm12,sagittal
71495903,B430209F14Rik,sagittal
671236,Lipc,sagittal
69671738,E130304F04Rik,sagittal
68498391,Fam110a,sagittal
68919824,Pcsk2,sagittal
68799101,Dffb,sagittal
532698,Suox,sagittal
73712774,Tug1,sagittal
68203438,Gosr2,sagittal
68545971,Crem,sagittal
71892089,Sohlh2,sagittal
71587685,Fsip2,sagittal
69817793,Qsox1,sagittal
73635972,Lhfpl3,coronal
1391,Syncrip,coronal
68562944,Slc26a2,sagittal
74635292,Ppa1,sagittal
74580727,Prss41,sagittal
71495909,Tmem62,sagittal
77620455,Dgcr8,sagittal
68667389,Csrnp1,sagittal
79567815,Wnt7b,coronal
69527914,B3gat2,sagittal
69540411,Ctnnd2,sagittal
74882166,Cops4,coronal
70784982,Plce1,sagittal
74635457,Chmp6,sagittal
413830,Dscr3,sagittal
69549325,Irak4,sagittal
71307292,Esx1,sagittal
74058649,Wfdc5,sagittal
74581134,Smad6,sagittal
68918964,Rnft2,sagittal
67881780,Prnd,sagittal
70724876,Krt31,sagittal
69782575,Orc6l,sagittal
77620491,Tnrc6b,sagittal
576439,Ncln,sagittal
70565300,Tbc1d5,sagittal
68667557,Gfi1b,sagittal
70565407,Usp6nl,sagittal
69873947,Slc39a10,sagittal
2471,Pcsk1,sagittal
70634149,Tesc,coronal
1020,Syt13,coronal
12,Ndufv3,coronal
2612,Slc35a4,sagittal
67881764,C85492,sagittal
74635824,Cenpk,sagittal
564749,1600014C10Rik,sagittal
74822932,Clps,sagittal
70300481,4732419C18Rik,sagittal
1851,Slc6a6,sagittal
71212647,D630014O11Rik,sagittal
72727,Eif2b1,sagittal
72004505,Zswim5,sagittal
73930835,Cabp7,coronal
68924709,Zfp53,sagittal
76003457,Art5,sagittal
70566181,Gm4912,sagittal
69531037,C530025M09Rik,sagittal
74743258,Pacrg,coronal
69202681,Acer2,sagittal
69549174,Zfp688,sagittal
73573187,Slc9a3r2,sagittal
71381013,Eif4a2,sagittal
70239033,E2f7,sagittal
74734806,Olfr656,sagittal
70303654,Ubn1,sagittal
70919615,Rgs17,sagittal
68797492,Psma2,sagittal
73992937,Csf2rb2,coronal
70277985,Hyal4,sagittal
70526017,Dnajc12,sagittal
69288417,Trpm2,sagittal
68798573,Cyp2j6,sagittal
77799039,Pacs2,sagittal
73808444,Rptor,sagittal
386024,Capn10,sagittal
68633473,Cyb561d2,sagittal
70793971,TC1412975,sagittal
68910974,Dynlt3,sagittal
73520976,Dnahc11,coronal
68924620,Elac2,sagittal
68300884,Nrbp2,sagittal
71763601,Sra1,sagittal
70720253,Commd1,sagittal
77932807,Ppp1r16a,sagittal
69736370,Lyar,sagittal
69736376,Lypla2,sagittal
71486995,Clca6,sagittal
74822604,LOC435536,sagittal
73617672,Ifitm6,sagittal
75147763,Scml4,coronal
69113769,Brpf3,sagittal
2570,Sla,sagittal
75991072,LOC432814,sagittal
70724900,Krt27,sagittal
70299905,Gm1661,sagittal
633275,Ttll3,sagittal
936,Scg2,sagittal
74988286,Pdzd2,coronal
70302485,Ticam2,sagittal
2619,Slc39a3,coronal
75831780,Ankrd61,sagittal
69262117,Pi4kb,sagittal
69736424,Magee2,sagittal
75694242,Vegfb,sagittal
73521823,Slc1a2,coronal
75038442,Rarb,coronal
69444885,Snrnp35,sagittal
69672216,F7,sagittal
587409,Nt5m,sagittal
69671995,Elovl2,sagittal
71377945,Fam135b,sagittal
70300780,Phc3,sagittal
68157416,Rnf144a,sagittal
72007561,Hap1,coronal
67764944,Tsr1,sagittal
71022487,LOC435374,sagittal
69568986,Cox8a,sagittal
71495849,Obsl1,sagittal
68443531,Fermt1,sagittal
74511807,Gsto1,coronal
69608408,D0H4S114,sagittal
2075,Sdccag3,coronal
69095951,Hibch,sagittal
68151345,Arhgap24,sagittal
71608206,Mapk3,sagittal
74658173,Ndufa10,coronal
68632057,Pfdn1,sagittal
69524437,Acan,sagittal
1640,Slc25a22,sagittal
69028402,Plekhb2,sagittal
71212205,Wdr73,sagittal
68443453,Sppl3,sagittal
70813113,Fubp1,sagittal
71213322,Ypel2,sagittal
68445131,Armcx1,sagittal
75144624,Spnb1,coronal
70238985,E130119H09Rik,sagittal
71489815,LOC381876,sagittal
71210520,Mrvi1,sagittal
70295464,Krtap6-2,sagittal
73521824,Strn,coronal
716,Npdc1,sagittal
71493855,9330104G04Rik,sagittal
69626594,L3mbtl4,sagittal
70593138,Emr4,sagittal
67978673,Agfg2,sagittal
69816948,Supt3h,sagittal
68667551,Ccdc32,sagittal
75457514,Plp1,sagittal
71891874,4930524N10Rik,sagittal
68301335,Chad,sagittal
77454656,Syt2,sagittal
74357633,Usp39,sagittal
70231863,Skint7,sagittal
76003520,Dusp22,sagittal
71152318,Mm.201305,sagittal
75080619,Exph5,coronal
73716608,3110021A11Rik,sagittal
564638,Mad2l2,sagittal
70201618,A1cf,sagittal
79749595,Fto,sagittal
1586,Grin1,sagittal
68666601,Pfdn2,sagittal
72472776,Ccdc109a,coronal
73834421,Gpatch8,sagittal
79544800,Rab31,sagittal
69290854,Zbtb43,sagittal
74431393,5330438D12Rik,sagittal
75233665,Ptgdr,sagittal
70795343,TC1420744,sagittal
1985,Clic6,sagittal
69838649,Cox6b2,sagittal
68633318,Ptrh2,sagittal
68302011,Retsat,sagittal
70300031,Cpxcr1,sagittal
71022445,LOC435201,sagittal
75041463,Lrrc4,coronal
77866868,Ntm,coronal
70238848,Dhrs2,sagittal
381,Efna3,coronal
74641316,Avpr1a,coronal
73808141,F930045I16Rik*,sagittal
68444994,Pcdh1,sagittal
75931518,Slc13a5,sagittal
68269041,Tbc1d8,sagittal
70724541,AF067063,sagittal
74882698,Ppp2r2c,coronal
69116351,Ttc24,sagittal
68545638,Ikbip,sagittal
75749783,Parm1,coronal
73635586,Olfr1316,sagittal
2375,Lhx2,coronal
2007,Ankrd33,sagittal
70300097,Gm1396,sagittal
69838416,Msh2,sagittal
601189,0610011L14Rik,sagittal
69608435,D10Wsu102e,sagittal
70238830,D930046H04Rik,sagittal
71764667,Tarm1,sagittal
68668042,Zbtb24,sagittal
68161474,Mkrn2,sagittal
69028360,Tmx3,sagittal
74000690,BC030336,sagittal
77790730,Timp1,sagittal
80342167,Tacr3,sagittal
70218211,4930512B01Rik,sagittal
413807,Stip1,sagittal
68632703,Aqp7,sagittal
75693211,Wdr8,sagittal
73906239,BC016423,sagittal
75233089,Sypl,coronal
70298328,Gm761,sagittal
70278015,Cadm2,sagittal
2429,Nkiras2,coronal
70565464,D930042L22,sagittal
76003378,Adam7,sagittal
69530905,C230052I12Rik,sagittal
69735502,Ipo7,sagittal
71891856,Spag16,sagittal
73520980,Prox1,coronal
70230981,Apob,sagittal
633278,Dhcr7,sagittal
68269526,Cd81,sagittal
70611174,LOC432660,sagittal
77454722,Chrna4,sagittal
74881364,Tmem74,coronal
79488913,Cnp,coronal
70200908,Map3k13,sagittal
1033,Syt6,sagittal
68924602,2310057J16Rik,sagittal
71358579,Cd200,coronal
75931429,Ankrd27,sagittal
71232581,Rreb1,sagittal
77455015,Bach1,sagittal
1433,Tsc2,sagittal
68797491,Odc1,sagittal
71021147,Cebpe,sagittal
70611347,Gm5463,sagittal
68844128,Fam132b,sagittal
74819652,Gpx2,coronal
69672288,Fancg,sagittal
69885744,Srl,sagittal
69104098,Zfp474,sagittal
71211302,Nr2c2,sagittal
68445931,BC025446,sagittal
69671953,Eif3f,sagittal
73808606,Tnik,sagittal
71380983,Cobl,sagittal
69608130,Csmd1,sagittal
71789897,Dph1,sagittal
69855894,Aqp12,sagittal
71213819,Rragb,sagittal
70299923,Gm1043,sagittal
68924769,Armc10,sagittal
70305652,D130058E03,sagittal
69549179,Echdc2,sagittal
73513507,Aym1,sagittal
77620766,Srrm2,sagittal
556993,Pex26,sagittal
1846,Slc39a14,coronal
69540713,Cdr2,sagittal
70436737,Cap2,coronal
73513275,4930550L24Rik,sagittal
68745480,Art4,sagittal
71496252,C530050E15Rik,sagittal
69671606,Drp2,sagittal
74635809,LOC433584,sagittal
69514696,Actn3,sagittal
420,Acsl1,sagittal
70218061,Fam170b,sagittal
68269279,Nt5c,sagittal
69608971,Sepsecs,sagittal
68499374,Sh3d19,sagittal
72712,4921517L17Rik,sagittal
1408,Sez6l2,sagittal
73906455,3426406K10Rik*,sagittal
71587631,Tmc8,sagittal
77924536,Mecom,sagittal
69407923,Atp8b5,sagittal
69117104,4930486L24Rik,sagittal
69015578,Atp6ap2,sagittal
513248,Ap4s1,sagittal
69736274,Lrrc28,sagittal
74881285,Cdh11,coronal
69261418,Ddx18,sagittal
75774106,Tmem206,coronal
73679128,Dcaf12l2,sagittal
